##### Feature weights #####
# 17:07:01 2020-11-14
# Feature weights stored along rows.
# Row i (0, 1, 2..) contains feature weights assuming (i+2) clusters.
#
# Comment: 
-2.601677551865577698e-03,9.926826693117618561e-03,5.360322073101997375e-03,-3.190040588378906250e-03,9.709075093269348145e-04,-1.265417970716953278e-02,2.472094260156154633e-03,5.001866258680820465e-03,-8.480604737997055054e-04
-3.855327144265174866e-03,4.883989691734313965e-03,2.199672162532806396e-03,-4.254469648003578186e-03,-2.444628626108169556e-04,-2.845268696546554565e-03,8.083973079919815063e-04,1.960586756467819214e-03,-2.195391803979873657e-03
