##### Feature weights #####
# 21:23:25 2020-11-22
# Feature weights stored along rows.
# Row i (0, 1, 2..) contains feature weights assuming (i+2) clusters.
#
# Comment: 
1.011043787002563477e-03,3.036394715309143066e-03,3.355171531438827515e-03,-3.735125064849853516e-04,-2.959456294775009155e-03,-2.504210919141769409e-03,3.685917705297470093e-03,3.698151558637619019e-03,3.627400845289230347e-03,1.786917448043823242e-03,1.629855483770370483e-03,3.433819860219955444e-03,9.688697755336761475e-04,-4.213381558656692505e-03,-2.157837152481079102e-03,-2.202350646257400513e-03,-5.884923040866851807e-03,-6.245423108339309692e-03
5.691535770893096924e-04,1.177690923213958740e-03,1.842612400650978088e-03,-1.548789441585540771e-04,-2.157198265194892883e-03,-1.985792070627212524e-03,1.909473910927772522e-03,1.843877136707305908e-03,1.913459971547126770e-03,5.279388278722763062e-04,6.593503057956695557e-04,1.820744946599006653e-03,9.038671851158142090e-05,-2.034038305282592773e-03,-1.647191122174263000e-03,-1.916380599141120911e-03,-1.420663669705390930e-03,-1.152979210019111633e-03
