##### Eigenvalues #####
# 21:23:25 2020-11-22
# First 4 Eigenvalues of Laplacian.
# Eigenvalues stored along columns. 0th column for no feature dropped, i'th column for i'th feature dropped (i > 0)
#
# Comment: 
8.767853110214218759e-09,-1.316351738722687514e-08,2.852097935601705103e-08,1.374816882560025988e-08,2.107358554326310696e-08,5.146311821135896025e-09,-1.480516864660330612e-08,1.539273952744224516e-08,-1.099818458527579423e-09,5.598830288278122680e-09,1.153309714396755226e-08,-7.108483135453980140e-09,6.827930221220412932e-09,-1.368038016202888230e-09,-1.781932645883443911e-08,-7.060096063327137017e-09,-4.858729418799612176e-09,-2.042596847218192124e-08,-1.140902750051964176e-08
9.044981002807617188e-01,9.054284691810607910e-01,9.092428684234619141e-01,9.095082879066467285e-01,9.033041596412658691e-01,8.978149294853210449e-01,8.981522917747497559e-01,9.101681709289550781e-01,9.102302193641662598e-01,9.100545644760131836e-01,9.067505598068237305e-01,9.062153100967407227e-01,9.097636938095092773e-01,9.057658910751342773e-01,8.979299068450927734e-01,8.991277217864990234e-01,8.992646932601928711e-01,8.995944857597351074e-01,9.004322886466979980e-01
9.727041125297546387e-01,9.717351794242858887e-01,9.718794822692871094e-01,9.715428948402404785e-01,9.721470475196838379e-01,9.712569713592529297e-01,9.707363247871398926e-01,9.716041684150695801e-01,9.716466069221496582e-01,9.715967178344726562e-01,9.716433286666870117e-01,9.713752269744873047e-01,9.716627001762390137e-01,9.721794128417968750e-01,9.738243818283081055e-01,9.711166024208068848e-01,9.713511466979980469e-01,9.789023399353027344e-01,9.805219769477844238e-01
9.850546121597290039e-01,9.843350052833557129e-01,9.865752458572387695e-01,9.848875999450683594e-01,9.842311143875122070e-01,9.842759370803833008e-01,9.841138124465942383e-01,9.853879213333129883e-01,9.856476187705993652e-01,9.852562546730041504e-01,9.858508706092834473e-01,9.848907589912414551e-01,9.852244257926940918e-01,9.861142635345458984e-01,9.841156005859375000e-01,9.841651320457458496e-01,9.851100444793701172e-01,9.842312335968017578e-01,9.843790531158447266e-01
